u_id,q_id,choice,confidence,user_answer,attention,q_answer,q_type,grade,sample,kapr_question,timestamp,total_kapr_from_questions
4005,286,6,3,1,FALSE,1,29,1,5,0,NA,252.83769031917825
4005,290,2,2,0,FALSE,0,30,1,5,0,NA,252.83769031917825
4005,324,2,2,0,FALSE,0,32,1,5,0,NA,252.83769031917825
4005,72,5,2,1,FALSE,0,8,0,5,0,NA,252.83769031917825
4005,22,4,1,1,FALSE,1,2,1,5,0.5642361111111109,1521575381,252.83769031917825
4005,222,4,1,1,FALSE,1,23,1,5,0,NA,252.83769031917825
4005,144,3,1,0,FALSE,0,16,1,5,0.6593231162196677,1521575433,252.83769031917825
4005,242,1,3,0,FALSE,0,25,1,5,0,NA,252.83769031917825
4005,330,5,2,1,FALSE,1,33,1,5,0,NA,252.83769031917825
4005,89,4,1,1,FALSE,1,10,1,5,0.15432098765432078,1521575472,252.83769031917825
4005,351,3,1,0,FALSE,1,35,0,5,0.6290979975190507,1521575492,252.83769031917825
4005,182,3,1,0,FALSE,0,20,1,5,0,NA,252.83769031917825
4005,49,4,1,1,FALSE,1,6,1,5,0,NA,252.83769031917825
4005,133,5,2,1,FALSE,1,15,1,5,1.3216845878136207,1521575553,252.83769031917825
4005,177,2,2,0,FALSE,0,19,1,5,0,NA,252.83769031917825
4005,109,4,1,1,FALSE,1,12,1,5,0,NA,252.83769031917825
4005,91,4,1,1,FALSE,1,11,1,5,0,NA,252.83769031917825
4005,40,5,2,1,FALSE,1,5,1,5,0,NA,252.83769031917825
4005,154,4,1,1,FALSE,1,17,1,5,0,NA,252.83769031917825
4005,214,3,1,0,FALSE,0,22,1,5,0,NA,252.83769031917825
4005,165,4,1,1,FALSE,0,18,0,5,0,NA,252.83769031917825
4005,302,2,2,0,FALSE,0,31,1,5,0,NA,252.83769031917825
4005,35,2,2,0,FALSE,0,4,1,5,0.3094003094003095,1521575620,252.83769031917825
4005,236,4,1,1,FALSE,1,24,1,5,0,NA,252.83769031917825
4005,259,4,1,1,FALSE,0,26,0,5,0.20750801735521662,1521575651,252.83769031917825
4005,348,3,1,0,FALSE,0,34,1,5,2.3619742325386994e-4,1521575663,252.83769031917825
4005,12,6,3,1,FALSE,1,1,1,5,0,NA,252.83769031917825
4005,262,4,1,1,FALSE,1,27,1,5,0.1924001924001928,1521575682,252.83769031917825
4011,131,2,2,0,FALSE,0,14,1,1,0.29090393075067417,1521575850,252.83769031917825
4011,194,3,1,0,FALSE,1,21,0,1,0.8960573476702505,1521575929,252.83769031917825
4011,29,6,3,1,FALSE,1,3,1,1,0,NA,252.83769031917825
4011,271,1,3,0,FALSE,0,28,1,1,2.984563583146027e-4,1521575963,252.83769031917825
4011,364,4,1,1,FALSE,1,36,1,1,0,NA,252.83769031917825
4011,62,6,3,1,FALSE,1,7,1,1,0.04960317460317443,1521576013,252.83769031917825
4011,120,1,3,0,FALSE,0,13,1,1,0,NA,252.83769031917825
4011,282,6,3,1,FALSE,1,29,1,1,0,NA,252.83769031917825
4011,297,5,2,1,FALSE,0,30,0,1,0.9722222222222223,1521576081,252.83769031917825
4011,318,2,2,0,FALSE,0,32,1,1,0,NA,252.83769031917825
4011,72,1,3,0,FALSE,0,8,1,1,0.12378688849277086,1521576124,252.83769031917825
4011,14,6,3,1,FALSE,1,2,1,1,2.572300850167686e-4,1521576148,252.83769031917825
4011,217,2,2,0,FALSE,1,23,0,1,0.051440329218106484,1521576164,252.83769031917825
4011,142,1,3,0,FALSE,0,16,1,1,0.8357699805068219,1521576329,252.83769031917825
4011,251,1,3,0,FALSE,0,25,1,1,0,NA,252.83769031917825
4011,329,6,3,1,FALSE,1,33,1,1,1.2784090909090913,1521576354,252.83769031917825
4011,87,6,3,1,FALSE,1,10,1,1,0.4423436041083111,1521576373,252.83769031917825
4011,357,5,2,1,FALSE,1,35,1,1,0.08799003682044582,1521576391,252.83769031917825
4011,183,2,2,0,FALSE,0,20,1,1,0,NA,252.83769031917825
4011,54,4,1,1,FALSE,1,6,1,1,0.010540674603174871,1521576417,252.83769031917825
4011,135,2,2,0,FALSE,1,15,0,1,0.16595179738562038,1521576439,252.83769031917825
4011,177,2,2,0,FALSE,0,19,1,1,0,NA,252.83769031917825
4011,114,2,2,0,FALSE,1,12,0,1,0.16392118863049188,1521576692,252.83769031917825
4011,100,1,3,0,FALSE,1,11,0,1,0.027190563725490335,1521576709,252.83769031917825
4011,39,6,3,1,FALSE,1,5,1,1,0,NA,252.83769031917825
4011,155,2,2,0,FALSE,1,17,0,1,0,NA,252.83769031917825
4011,207,2,2,0,FALSE,0,22,1,1,0,NA,252.83769031917825
4011,159,2,2,0,FALSE,0,18,1,1,0,NA,252.83769031917825
4011,309,2,2,0,FALSE,0,31,1,1,0,NA,252.83769031917825
4011,31,5,2,1,TRUE,0,4,0,1,0,NA,252.83769031917825
4011,236,5,2,1,FALSE,1,24,1,1,0,NA,252.83769031917825
4011,259,2,2,0,FALSE,0,26,1,1,0,NA,252.83769031917825
4011,81,4,1,1,FALSE,0,9,0,1,0,NA,252.83769031917825
4011,349,5,2,1,FALSE,0,34,0,1,0,NA,252.83769031917825
4011,11,6,3,1,FALSE,1,1,1,1,0,NA,252.83769031917825
4011,264,4,1,1,FALSE,1,27,1,1,0,NA,252.83769031917825
2005,129,1,3,0,FALSE,0,14,1,5,0.07826278659611992,1521575321,252.83769031917825
2005,194,1,3,0,FALSE,1,21,0,5,0.985663082437276,1521575322,252.83769031917825
2005,25,1,3,0,TRUE,1,3,0,5,0,NA,252.83769031917825
2005,268,1,3,0,FALSE,0,28,1,5,0,NA,252.83769031917825
2005,367,1,3,0,FALSE,1,36,0,5,0,NA,252.83769031917825
2005,65,1,3,0,FALSE,1,7,0,5,0,NA,252.83769031917825
2005,122,1,3,0,FALSE,0,13,1,5,0,NA,252.83769031917825
2005,286,3,1,0,FALSE,1,29,0,5,0,NA,252.83769031917825
2005,290,3,1,0,FALSE,0,30,1,5,0,NA,252.83769031917825
2005,324,1,3,0,FALSE,0,32,1,5,0,NA,252.83769031917825
2005,72,3,1,0,FALSE,0,8,1,5,0,NA,252.83769031917825
2005,22,3,1,0,FALSE,1,2,0,5,0,NA,252.83769031917825
2005,222,1,3,0,FALSE,1,23,0,5,0,NA,252.83769031917825
2005,144,1,3,0,FALSE,0,16,1,5,0,NA,252.83769031917825
2005,242,1,3,0,FALSE,0,25,1,5,0,NA,252.83769031917825
2005,330,6,3,1,FALSE,1,33,1,5,0,NA,252.83769031917825
2005,89,5,2,1,FALSE,1,10,1,5,0,NA,252.83769031917825
2005,351,1,3,0,FALSE,1,35,0,5,0,NA,252.83769031917825
2005,182,1,3,0,FALSE,0,20,1,5,0,NA,252.83769031917825
2005,49,3,1,0,FALSE,1,6,0,5,0,NA,252.83769031917825
2005,133,1,3,0,FALSE,1,15,0,5,0,NA,252.83769031917825
2005,177,1,3,0,FALSE,0,19,1,5,0,NA,252.83769031917825
2005,109,1,3,0,FALSE,1,12,0,5,0,NA,252.83769031917825
2005,91,1,3,0,FALSE,1,11,0,5,0,NA,252.83769031917825
2005,40,6,3,1,FALSE,1,5,1,5,0,NA,252.83769031917825
2005,154,1,3,0,FALSE,1,17,0,5,0,NA,252.83769031917825
2005,214,1,3,0,FALSE,0,22,1,5,0,NA,252.83769031917825
2005,165,1,3,0,FALSE,0,18,1,5,0,NA,252.83769031917825
2005,302,1,3,0,FALSE,0,31,1,5,0,NA,252.83769031917825
2005,35,1,3,0,FALSE,0,4,1,5,0,NA,252.83769031917825
2005,236,1,3,0,FALSE,1,24,0,5,0,NA,252.83769031917825
2005,259,1,3,0,FALSE,0,26,1,5,0,NA,252.83769031917825
2005,76,1,3,0,FALSE,0,9,1,5,0,NA,252.83769031917825
2005,348,1,3,0,FALSE,0,34,1,5,0,NA,252.83769031917825
2005,12,6,3,1,FALSE,1,1,1,5,0,NA,252.83769031917825
2005,262,3,1,0,FALSE,1,27,0,5,0,NA,252.83769031917825
3011,131,1,3,0,FALSE,0,14,1,1,0.09578544061302681,1521575131,252.83769031917825
3011,194,6,3,1,FALSE,1,21,1,1,0,NA,252.83769031917825
3011,29,6,3,1,FALSE,1,3,1,1,0.5344742063492061,1521575151,252.83769031917825
3011,271,1,3,0,FALSE,0,28,1,1,0.5481055768412091,1521575219,252.83769031917825
3011,364,6,3,1,FALSE,1,36,1,1,0.987200435729847,1521575183,252.83769031917825
3011,62,6,3,1,FALSE,1,7,1,1,0,NA,252.83769031917825
3011,120,1,3,0,FALSE,0,13,1,1,0,NA,252.83769031917825
3011,282,6,3,1,FALSE,1,29,1,1,0,NA,252.83769031917825
3011,297,1,3,0,FALSE,0,30,1,1,0.9722222222222223,1521575302,252.83769031917825
3011,318,1,3,0,FALSE,0,32,1,1,0,NA,252.83769031917825
3011,72,1,3,0,FALSE,0,8,1,1,0.23643295702119227,1521575327,252.83769031917825
3011,14,6,3,1,FALSE,1,2,1,1,2.572300850158804e-4,1521575347,252.83769031917825
3011,217,6,3,1,FALSE,1,23,1,1,0.05144032921810693,1521575384,252.83769031917825
3011,142,1,3,0,FALSE,0,16,1,1,0.9186159844054584,1521575405,252.83769031917825
3011,251,1,3,0,FALSE,0,25,1,1,0,NA,252.83769031917825
3011,329,6,3,1,FALSE,1,33,1,1,1.27840909090909,1521575425,252.83769031917825
3011,87,6,3,1,FALSE,1,10,1,1,0.4423436041083111,1521575439,252.83769031917825
3011,357,3,1,0,FALSE,1,35,0,1,0.916450075806801,1521575464,252.83769031917825
3011,183,1,3,0,FALSE,0,20,1,1,0,NA,252.83769031917825
3011,54,6,3,1,FALSE,1,6,1,1,0,NA,252.83769031917825
3011,135,5,2,1,FALSE,1,15,1,1,0.5029616013071889,1521575545,252.83769031917825
3011,177,1,3,0,FALSE,0,19,1,1,0,NA,252.83769031917825
3011,114,4,1,1,FALSE,1,12,1,1,1.3032945736434103,1521575571,252.83769031917825
3011,100,6,3,1,FALSE,1,11,1,1,0.5872140522875817,1521575602,252.83769031917825
3011,39,6,3,1,FALSE,1,5,1,1,0.862068965517242,1521575619,252.83769031917825
3011,155,2,2,0,FALSE,1,17,0,1,0.36549707602339154,1521575629,252.83769031917825
3011,207,1,3,0,FALSE,0,22,1,1,0.7610830527497203,1521575644,252.83769031917825
3011,159,2,2,0,FALSE,0,18,1,1,0.0801282051282044,1521575658,252.83769031917825
3011,309,1,3,0,FALSE,0,31,1,1,0,NA,252.83769031917825
3011,31,5,2,1,TRUE,0,4,0,1,0.5699855699855689,1521575680,252.83769031917825
3011,236,6,3,1,FALSE,1,24,1,1,0,NA,252.83769031917825
3011,259,1,3,0,FALSE,0,26,1,1,0.5612148651197906,1521575723,252.83769031917825
3011,81,1,3,0,FALSE,0,9,1,1,0.5872140522875817,1521575730,252.83769031917825
3011,349,1,3,0,FALSE,0,34,1,1,0.9784469343292859,1521575742,252.83769031917825
3011,11,6,3,1,FALSE,1,1,1,1,0,NA,252.83769031917825
3011,264,6,3,1,FALSE,1,27,1,1,0.597117003367007,1521575752,252.83769031917825
3004,129,2,2,0,FALSE,0,14,1,4,0.07826278659611992,1521575309,252.83769031917825
3004,204,6,3,1,FALSE,1,21,1,4,0,NA,252.83769031917825
3004,26,2,2,0,FALSE,1,3,0,4,0.2502042483660132,1521575359,252.83769031917825
3004,269,2,2,0,FALSE,0,28,1,4,0.0010599511773223824,1521575443,252.83769031917825
3004,368,6,3,1,FALSE,1,36,1,4,0,NA,252.83769031917825
3004,62,6,3,1,FALSE,1,7,1,4,0,NA,252.83769031917825
3004,123,1,3,0,FALSE,0,13,1,4,0,NA,252.83769031917825
3004,279,6,3,1,FALSE,1,29,1,4,0,NA,252.83769031917825
3004,290,5,2,1,FALSE,0,30,0,4,0.8524397413286293,1521575512,252.83769031917825
3004,316,2,2,0,FALSE,0,32,1,4,0.8875234681686297,1521575566,252.83769031917825
3004,69,2,2,0,FALSE,0,8,1,4,0.4208754208754204,1521575580,252.83769031917825
3004,23,6,3,1,FALSE,1,2,1,4,1.1589714714714723,1521575601,252.83769031917825
3004,218,6,3,1,FALSE,1,23,1,4,0,NA,252.83769031917825
3004,140,2,2,0,FALSE,0,16,1,4,0.672043010752688,1521575649,252.83769031917825
3004,245,1,3,0,FALSE,0,25,1,4,0,NA,252.83769031917825
3004,336,5,2,1,FALSE,1,33,1,4,0,NA,252.83769031917825
3004,86,5,2,1,FALSE,1,10,1,4,0.6386408730158726,1521575688,252.83769031917825
3004,359,5,2,1,FALSE,1,35,1,4,0,NA,252.83769031917825
3004,188,2,2,0,FALSE,0,20,1,4,0,NA,252.83769031917825
3004,51,6,3,1,FALSE,1,6,1,4,0,NA,252.83769031917825
3004,138,6,3,1,FALSE,1,15,1,4,0.5029616013071898,1521575753,252.83769031917825
3004,175,1,3,0,FALSE,0,19,1,4,0.5824372759856624,1521575769,252.83769031917825
3004,109,1,3,0,FALSE,1,12,0,4,0.061274509803921795,1521575777,252.83769031917825
3004,94,6,3,1,FALSE,1,11,1,4,0.7335257335257337,1521575784,252.83769031917825
3004,39,6,3,1,FALSE,1,5,1,4,0,NA,252.83769031917825
3004,151,6,3,1,FALSE,1,17,1,4,0.833333333333333,1521575829,252.83769031917825
3004,211,1,3,0,FALSE,0,22,1,4,0.03173267062155993,1521575858,252.83769031917825
3004,163,2,2,0,FALSE,0,18,1,4,3.3838677131292627e-4,1521575872,252.83769031917825
3004,311,2,2,0,FALSE,0,31,1,4,0.3196022727272725,1521575889,252.83769031917825
3004,32,4,1,1,FALSE,0,4,0,4,0.586419753086421,1521575902,252.83769031917825
3004,240,6,3,1,FALSE,1,24,1,4,0,NA,252.83769031917825
3004,260,2,2,0,FALSE,0,26,1,4,0.430689102564104,1521575949,252.83769031917825
3004,77,1,3,0,FALSE,0,9,1,4,0.3975095785440619,1521575972,252.83769031917825
3004,340,1,3,0,FALSE,0,34,1,4,0.9074745034889933,1521575991,252.83769031917825
3004,4,6,3,1,FALSE,1,1,1,4,0,NA,252.83769031917825
3004,265,6,3,1,FALSE,1,27,1,4,0.5340501792114694,1521576012,252.83769031917825
3009,132,1,3,0,FALSE,0,14,1,9,0.02104377104377104,1521575138,252.83769031917825
3009,200,3,1,0,FALSE,1,21,0,9,0,NA,252.83769031917825
3009,29,6,3,1,FALSE,1,3,1,9,0.5344742063492067,1521575220,252.83769031917825
3009,273,2,2,0,FALSE,0,28,1,9,0,NA,252.83769031917825
3009,367,4,1,1,FALSE,1,36,1,9,0.34552015250544665,1521575275,252.83769031917825
3009,64,5,2,1,FALSE,1,7,1,9,0.2042483660130725,1521575297,252.83769031917825
3009,117,1,3,0,FALSE,0,13,1,9,0,NA,252.83769031917825
3009,287,6,3,1,FALSE,1,29,1,9,0,NA,252.83769031917825
3009,299,2,2,0,FALSE,0,30,1,9,0.21494708994709,1521575357,252.83769031917825
3009,321,1,3,0,FALSE,0,32,1,9,0.3074220465524815,1521575378,252.83769031917825
3009,72,2,2,0,FALSE,0,8,1,9,0,NA,252.83769031917825
3009,18,5,2,1,FALSE,1,2,1,9,0,NA,252.83769031917825
3009,221,2,2,0,FALSE,1,23,0,9,0,NA,252.83769031917825
3009,142,2,2,0,FALSE,0,16,1,9,1.977231596623774e-4,1521575455,252.83769031917825
3009,242,1,3,0,FALSE,0,25,1,9,0,NA,252.83769031917825
3009,331,6,3,1,FALSE,1,33,1,9,1.471984805318138,1521575514,252.83769031917825
3009,86,6,3,1,FALSE,1,10,1,9,0.5456349206349207,1521575504,252.83769031917825
3009,350,4,1,1,FALSE,1,35,1,9,1.041666666666667,1521575528,252.83769031917825
3009,192,1,3,0,FALSE,0,20,1,9,0,NA,252.83769031917825
3009,54,3,1,0,FALSE,1,6,0,9,0,NA,252.83769031917825
3009,138,4,1,1,FALSE,1,15,1,9,0.5029616013071898,1521575589,252.83769031917825
3009,178,1,3,0,FALSE,0,19,1,9,0.7243130227001195,1521575605,252.83769031917825
3009,113,1,3,0,FALSE,1,12,0,9,0.09689922480620083,1521575624,252.83769031917825
3009,94,5,2,1,FALSE,1,11,1,9,0.6517556517556526,1521575638,252.83769031917825
3009,37,6,3,1,FALSE,1,5,1,9,0,NA,252.83769031917825
3009,156,5,2,1,FALSE,1,17,1,9,0.8293972109761585,1521575663,252.83769031917825
3009,206,1,3,0,FALSE,0,22,1,9,0.03255208333333304,1521575692,252.83769031917825
3009,158,1,3,0,FALSE,0,18,1,9,3.193227278597277e-4,1521575705,252.83769031917825
3009,308,1,3,0,FALSE,0,31,1,9,0.0012249196190499134,1521575710,252.83769031917825
3009,35,1,3,0,FALSE,0,4,1,9,0.30940030940030905,1521575715,252.83769031917825
3009,240,5,2,1,FALSE,1,24,1,9,0.17921146953405032,1521575734,252.83769031917825
3009,260,1,3,0,FALSE,0,26,1,9,3.893562802304018e-4,1521575739,252.83769031917825
3009,73,1,3,0,FALSE,0,9,1,9,0.5002986857825551,1521575745,252.83769031917825
3009,341,1,3,0,FALSE,0,34,1,9,0.0595238095238102,1521575769,252.83769031917825
3009,9,6,3,1,FALSE,1,1,1,9,0,NA,252.83769031917825
3009,261,6,3,1,FALSE,1,27,1,9,0.4060195779303353,1521575781,252.83769031917825
2,127,1,3,0,FALSE,0,14,1,2,0.29239766081871343,1521574992,252.83769031917825
2,200,4,1,1,FALSE,1,21,1,2,0,NA,252.83769031917825
2,29,4,1,1,FALSE,1,3,1,2,0.5344742063492065,1521575102,252.83769031917825
2,276,2,2,0,FALSE,0,28,1,2,2.6143280170731753e-4,1521575111,252.83769031917825
2,370,4,1,1,FALSE,1,36,1,2,0,NA,252.83769031917825
2,60,4,1,1,FALSE,1,7,1,2,0,NA,252.83769031917825
2,124,1,3,0,FALSE,0,13,1,2,0,NA,252.83769031917825
2,289,5,2,1,FALSE,1,29,1,2,0,NA,252.83769031917825
2,294,1,3,0,FALSE,0,30,1,2,0,NA,252.83769031917825
2,314,1,3,0,FALSE,0,32,1,2,0,NA,252.83769031917825
2,68,3,1,0,FALSE,0,8,1,2,1.2389520202020203,1521575210,252.83769031917825
2,14,5,2,1,FALSE,1,2,1,2,0.43898809523809623,1521575229,252.83769031917825
2,221,4,1,1,FALSE,1,23,1,2,0.9259259259259269,1521575242,252.83769031917825
2,140,2,2,0,FALSE,0,16,1,2,0,NA,252.83769031917825
2,248,2,2,0,FALSE,0,25,1,2,0,NA,252.83769031917825
2,337,4,1,1,FALSE,1,33,1,2,1.3820806100217853,1521575290,252.83769031917825
2,86,3,1,0,FALSE,1,10,0,2,0.5456349206349209,1521575297,252.83769031917825
2,354,4,1,1,FALSE,1,35,1,2,1.6309610263858634,1521575304,252.83769031917825
2,185,1,3,0,FALSE,0,20,1,2,0,NA,252.83769031917825
2,48,6,3,1,FALSE,1,6,1,2,0,NA,252.83769031917825
2,138,2,2,0,FALSE,1,15,0,2,0,NA,252.83769031917825
2,175,1,3,0,FALSE,0,19,1,2,0,NA,252.83769031917825
2,112,3,1,0,FALSE,1,12,0,2,1.302083333333333,1521575351,252.83769031917825
2,93,4,1,1,FALSE,1,11,1,2,0.7429453262786598,1521575364,252.83769031917825
2,41,4,1,1,FALSE,1,5,1,2,1.1904761904761898,1521575401,252.83769031917825
2,151,3,1,0,FALSE,1,17,0,2,2.083333333333332,1521575408,252.83769031917825
2,208,1,3,0,FALSE,0,22,1,2,0,NA,252.83769031917825
2,168,2,2,0,FALSE,0,18,1,2,0,NA,252.83769031917825
2,311,1,3,0,FALSE,0,31,1,2,0,NA,252.83769031917825
2,35,1,3,0,FALSE,0,4,1,2,0.44931294931295085,1521575427,252.83769031917825
2,230,5,2,1,FALSE,1,24,1,2,0.5555555555555571,1521575488,252.83769031917825
2,254,4,1,1,FALSE,0,26,0,2,0.7765830346475511,1521575495,252.83769031917825
2,81,3,1,0,FALSE,0,9,1,2,0,NA,252.83769031917825
2,349,3,1,0,FALSE,0,34,1,2,1.406395891690007,1521575512,252.83769031917825
2,12,5,2,1,FALSE,1,1,1,2,0,NA,252.83769031917825
2,265,4,1,1,FALSE,1,27,1,2,0.5340501792114711,1521575528,252.83769031917825
4010,132,1,3,0,FALSE,0,14,1,0,0.2985585016835016,1521575197,252.83769031917825
4010,194,6,3,1,FALSE,1,21,1,0,0,NA,252.83769031917825
4010,27,1,3,0,FALSE,1,3,0,0,0.15835496230379476,1521575259,252.83769031917825
4010,270,1,3,0,FALSE,0,28,1,0,2.3008407818136956e-4,1521575275,252.83769031917825
4010,371,6,3,1,FALSE,1,36,1,0,0,NA,252.83769031917825
4010,66,5,2,1,FALSE,1,7,1,0,0,NA,252.83769031917825
4010,120,1,3,0,FALSE,0,13,1,0,0,NA,252.83769031917825
4010,281,6,3,1,FALSE,1,29,1,0,0,NA,252.83769031917825
4010,299,5,2,1,FALSE,0,30,0,0,0.7771164021164023,1521575394,252.83769031917825
4010,325,1,3,0,FALSE,0,32,1,0,1.0141093474426803,1521575424,252.83769031917825
4010,69,2,2,0,FALSE,0,8,1,0,0.3367003367003374,1521575461,252.83769031917825
4010,17,6,3,1,FALSE,1,2,1,0,2.777061116847612e-4,1521575482,252.83769031917825
4010,223,2,2,0,FALSE,1,23,0,0,0.5847953216374262,1521575516,252.83769031917825
4010,150,1,3,0,FALSE,0,16,1,0,2.0403417628989118e-4,1521575552,252.83769031917825
4010,244,1,3,0,FALSE,0,25,1,0,0,NA,252.83769031917825
4010,333,6,3,1,FALSE,1,33,1,0,0,NA,252.83769031917825
4010,90,1,3,0,FALSE,1,10,0,0,0.4166666666666674,1521575583,252.83769031917825
4010,352,3,1,0,FALSE,1,35,0,0,0.5125661375661372,1521575617,252.83769031917825
4010,192,1,3,0,FALSE,0,20,1,0,0,NA,252.83769031917825
4010,53,6,3,1,FALSE,1,6,1,0,0,NA,252.83769031917825
4010,134,3,1,0,FALSE,1,15,0,0,0.6714665032679745,1521575672,252.83769031917825
4010,177,1,3,0,FALSE,0,19,1,0,0,NA,252.83769031917825
4010,110,1,3,0,FALSE,1,12,0,0,0.07882882882882836,1521575710,252.83769031917825
4010,96,6,3,1,FALSE,1,11,1,0,2.459130653758024e-4,1521575733,252.83769031917825
4010,40,6,3,1,FALSE,1,5,1,0,0,NA,252.83769031917825
4010,155,6,3,1,FALSE,1,17,1,0,0.21929824561403422,1521575758,252.83769031917825
4010,205,1,3,0,FALSE,0,22,1,0,0.030860692625398478,1521575775,252.83769031917825
4010,167,1,3,0,FALSE,0,18,1,0,0,NA,252.83769031917825
4010,304,1,3,0,FALSE,0,31,1,0,0,NA,252.83769031917825
4010,31,1,3,0,TRUE,0,4,1,0,0.16113516113516102,1521575811,252.83769031917825
4010,235,2,2,0,FALSE,1,24,0,0,0,NA,252.83769031917825
4010,255,1,3,0,FALSE,0,26,1,0,0.2723311546840961,1521575871,252.83769031917825
4010,78,4,1,1,FALSE,0,9,0,0,2.0442133791398476e-4,1521575903,252.83769031917825
4010,347,1,3,0,FALSE,0,34,1,0,0.2563719633612118,1521575932,252.83769031917825
4010,9,5,2,1,FALSE,1,1,1,0,0,NA,252.83769031917825
4010,264,2,2,0,FALSE,1,27,0,0,0,NA,252.83769031917825
4009,132,2,2,0,FALSE,0,14,1,9,0.40772306397306324,1521574865,252.83769031917825
4009,200,5,2,1,FALSE,1,21,1,9,1.0942760942760943,1521574905,252.83769031917825
4009,29,6,3,1,FALSE,1,3,1,9,0.5344742063492065,1521574927,252.83769031917825
4009,273,1,3,0,FALSE,0,28,1,9,0,NA,252.83769031917825
4009,367,6,3,1,FALSE,1,36,1,9,0,NA,252.83769031917825
4009,64,6,3,1,FALSE,1,7,1,9,0,NA,252.83769031917825
4009,117,1,3,0,FALSE,0,13,1,9,0,NA,252.83769031917825
4009,287,6,3,1,FALSE,1,29,1,9,0,NA,252.83769031917825
4009,299,2,2,0,FALSE,0,30,1,9,0.8597883597883595,1521574989,252.83769031917825
4009,321,2,2,0,FALSE,0,32,1,9,0,NA,252.83769031917825
4009,72,2,2,0,FALSE,0,8,1,9,0.23643295702119227,1521575018,252.83769031917825
4009,18,5,2,1,FALSE,1,2,1,9,0,NA,252.83769031917825
4009,221,6,3,1,FALSE,1,23,1,9,0.6734006734006739,1521575047,252.83769031917825
4009,142,3,1,0,FALSE,0,16,1,9,1.3053467000867514e-4,1521575077,252.83769031917825
4009,242,1,3,0,FALSE,0,25,1,9,0.9432182607055268,1521575105,252.83769031917825
4009,331,5,2,1,FALSE,1,33,1,9,0,NA,252.83769031917825
4009,86,5,2,1,FALSE,1,10,1,9,0,NA,252.83769031917825
4009,350,3,1,0,FALSE,1,35,0,9,0,NA,252.83769031917825
4009,192,1,3,0,FALSE,0,20,1,9,0,NA,252.83769031917825
4009,54,6,3,1,FALSE,1,6,1,9,0,NA,252.83769031917825
4009,138,2,2,0,FALSE,1,15,0,9,0,NA,252.83769031917825
4009,178,1,3,0,FALSE,0,19,1,9,0,NA,252.83769031917825
4009,113,5,2,1,FALSE,1,12,1,9,0,NA,252.83769031917825
4009,94,5,2,1,FALSE,1,11,1,9,0,NA,252.83769031917825
4009,37,6,3,1,FALSE,1,5,1,9,0,NA,252.83769031917825
4009,156,5,2,1,FALSE,1,17,1,9,0,NA,252.83769031917825
4009,206,2,2,0,FALSE,0,22,1,9,0,NA,252.83769031917825
4009,158,2,2,0,FALSE,0,18,1,9,0,NA,252.83769031917825
4009,308,1,3,0,FALSE,0,31,1,9,0,NA,252.83769031917825
4009,35,2,2,0,FALSE,0,4,1,9,0,NA,252.83769031917825
4009,240,5,2,1,FALSE,1,24,1,9,0,NA,252.83769031917825
4009,260,2,2,0,FALSE,0,26,1,9,0,NA,252.83769031917825
4009,73,5,2,1,FALSE,0,9,0,9,0,NA,252.83769031917825
4009,341,2,2,0,FALSE,0,34,1,9,0,NA,252.83769031917825
4009,9,6,3,1,FALSE,1,1,1,9,0,NA,252.83769031917825
4009,261,5,2,1,FALSE,1,27,1,9,0,NA,252.83769031917825
3001,131,1,3,0,FALSE,0,14,1,1,0,NA,252.83769031917825
3001,194,5,2,1,FALSE,1,21,1,1,0,NA,252.83769031917825
3001,29,3,1,0,FALSE,1,3,0,1,0,NA,252.83769031917825
3001,271,2,2,0,FALSE,0,28,1,1,0,NA,252.83769031917825
3001,364,6,3,1,FALSE,1,36,1,1,0,NA,252.83769031917825
3001,62,5,2,1,FALSE,1,7,1,1,0,NA,252.83769031917825
3001,120,1,3,0,FALSE,0,13,1,1,0,NA,252.83769031917825
3001,282,5,2,1,FALSE,1,29,1,1,0,NA,252.83769031917825
3001,297,1,3,0,FALSE,0,30,1,1,0,NA,252.83769031917825
3001,318,1,3,0,FALSE,0,32,1,1,0,NA,252.83769031917825
3001,72,1,3,0,FALSE,0,8,1,1,0,NA,252.83769031917825
3001,14,6,3,1,FALSE,1,2,1,1,0,NA,252.83769031917825
3001,217,4,1,1,FALSE,1,23,1,1,0,NA,252.83769031917825
3001,142,5,2,1,FALSE,0,16,0,1,0,NA,252.83769031917825
3001,251,1,3,0,FALSE,0,25,1,1,0,NA,252.83769031917825
3001,329,5,2,1,FALSE,1,33,1,1,0,NA,252.83769031917825
3001,87,5,2,1,FALSE,1,10,1,1,0,NA,252.83769031917825
3001,357,3,1,0,FALSE,1,35,0,1,0,NA,252.83769031917825
3001,183,1,3,0,FALSE,0,20,1,1,0,NA,252.83769031917825
3001,54,5,2,1,FALSE,1,6,1,1,0,NA,252.83769031917825
3001,135,4,1,1,FALSE,1,15,1,1,0.16595179738562038,1521575034,252.83769031917825
3001,177,1,3,0,FALSE,0,19,1,1,0,NA,252.83769031917825
3001,114,4,1,1,FALSE,1,12,1,1,0,NA,252.83769031917825
3001,100,4,1,1,FALSE,1,11,1,1,0.5029616013071895,1521575007,252.83769031917825
3001,39,6,3,1,FALSE,1,5,1,1,0,NA,252.83769031917825
