uid,type,value,timestamp,extra
2003,answer,p162a1,1521575354,url:/record_linkage
2003,open_cell,307-1-5,1521575355,url:/record_linkage
2003,kapr,17.6156483075318,1521575355,id:307-1-5|new_mode:full|url:/record_linkage
2003,open_cell,307-1-4,1521575356,url:/record_linkage
2003,kapr,17.61651315673799,1521575356,id:307-1-4|new_mode:full|url:/record_linkage
2003,answer,p307a1,1521575358,url:/record_linkage
2003,open_cell,31-1-1,1521575361,url:/record_linkage
2003,kapr,17.777648317873158,1521575361,id:31-1-1|new_mode:partial|url:/record_linkage
2003,open_cell,31-1-1,1521575363,url:/record_linkage
2003,kapr,18.186498726723563,1521575363,id:31-1-1|new_mode:full|url:/record_linkage
2003,open_cell,31-1-2,1521575375,url:/record_linkage
2003,kapr,18.758889299114134,1521575375,id:31-1-2|new_mode:full|url:/record_linkage
2003,answer,p31a4,1521575382,url:/record_linkage
2003,next_page,/record_linkage,1521575383,url:/record_linkage
2003,final_answer,p40a6,1521575383,url:/record_linkage
2003,final_answer,p156a5,1521575383,url:/record_linkage
2003,final_answer,p212a1,1521575383,url:/record_linkage
2003,final_answer,p162a1,1521575383,url:/record_linkage
2003,final_answer,p307a1,1521575383,url:/record_linkage
2003,final_answer,p31a4,1521575383,url:/record_linkage
2003,open_cell,234-1-3,1521575401,url:/record_linkage
2003,kapr,19.0234395636644,1521575401,id:234-1-3|new_mode:partial|url:/record_linkage
2003,open_cell,234-1-0,1521575403,url:/record_linkage
2003,kapr,19.684815225040065,1521575403,id:234-1-0|new_mode:full|url:/record_linkage
2003,open_cell,260-1-4,1521575419,url:/record_linkage
2003,kapr,19.685204581320292,1521575419,id:260-1-4|new_mode:full|url:/record_linkage
2003,answer,p260a1,1521575420,url:/record_linkage
2003,open_cell,83-1-2,1521575422,url:/record_linkage
2003,kapr,20.04110735909807,1521575422,id:83-1-2|new_mode:full|url:/record_linkage
2003,open_cell,83-1-4,1521575424,url:/record_linkage
2003,kapr,20.130806433172143,1521575424,id:83-1-4|new_mode:full|url:/record_linkage
2003,open_cell,83-1-0,1521575427,url:/record_linkage
2003,kapr,20.220505507246216,1521575427,id:83-1-0|new_mode:partial|url:/record_linkage
2003,open_cell,339-1-2,1521575433,url:/record_linkage
2003,kapr,20.280029316770026,1521575433,id:339-1-2|new_mode:partial|url:/record_linkage
2003,open_cell,339-1-3,1521575437,url:/record_linkage
2003,kapr,21.16206394880466,1521575437,id:339-1-3|new_mode:full|url:/record_linkage
2003,answer,p339a1,1521575440,url:/record_linkage
2003,answer,p1a6,1521575447,url:/record_linkage
2003,open_cell,264-1-1,1521575449,url:/record_linkage
2003,kapr,21.419850144090855,1521575449,id:264-1-1|new_mode:partial|url:/record_linkage
2003,open_cell,264-1-1,1521575451,url:/record_linkage
2003,kapr,21.759180952171665,1521575451,id:264-1-1|new_mode:full|url:/record_linkage
2003,answer,p264a5,1521575459,url:/record_linkage
2003,open_cell,234-1-3,1521575483,url:/record_linkage
2003,kapr,22.023731216721927,1521575483,id:234-1-3|new_mode:full|url:/record_linkage
2003,answer,p234a4,1521575489,url:/record_linkage
2003,open_cell,83-1-0,1521575497,url:/record_linkage
2003,kapr,22.831022883388595,1521575497,id:83-1-0|new_mode:full|url:/record_linkage
2003,answer,p83a6,1521575504,url:/record_linkage
2003,jumping,/record_linkage,1521575506,url:/record_linkage
2003,final_answer,p234a4,1521575506,url:/record_linkage
2003,final_answer,p260a1,1521575506,url:/record_linkage
2003,final_answer,p83a6,1521575506,url:/record_linkage
2003,final_answer,p339a1,1521575506,url:/record_linkage
2003,final_answer,p1a6,1521575506,url:/record_linkage
2003,final_answer,p264a5,1521575506,url:/record_linkage
2003,session_end,1521575505,1521575505,source:server
2003,performance1,30 out of 36,1521575505,source:server
2003,performance2,0 out of 271,1521575505,source:server
2003,final_KAPR_section1,0.22831022883388595,1521575505,source:server|total:0.0
2004,session_start,1521573929,1521573929,source:server
2004,answer,q1a5,1521574294905,
2004,answer,q2a1,1521574302462,
2004,jumping,/tutorial/rl/id_1,1521574317,url:/tutorial/rl/id_1
2004,final_answer,q1a5,1521574317,url:/tutorial/rl/id_1
2004,final_answer,q2a1,1521574317,url:/tutorial/rl/id_1
2004,answer,q1a5,1521574352732,
2004,answer,q2a5,1521574388979,
2004,jumping,/tutorial/rl/id_3,1521574392,url:/tutorial/rl/id_3
2004,final_answer,q1a5,1521574392,url:/tutorial/rl/id_3
2004,final_answer,q2a5,1521574392,url:/tutorial/rl/id_3
2004,answer,q1a2,1521574314472,
2004,answer,q1a5,1521574358124,
2004,answer,q1a4,1521574394973,
2004,answer,q2a1,1521574403324,
2004,jumping,/tutorial/rl/id_1,1521574425,url:/tutorial/rl/id_1
2004,final_answer,q1a4,1521574425,url:/tutorial/rl/id_1
2004,final_answer,q2a1,1521574425,url:/tutorial/rl/id_1
2004,answer,q1a2,1521574417060,
2004,answer,q2a2,1521574450530,
2004,answer,q2a5,1521574471227,
2004,jumping,/tutorial/rl/twin,1521574472,url:/tutorial/rl/twin
2004,final_answer,q1a2,1521574472,url:/tutorial/rl/twin
2004,final_answer,q2a5,1521574472,url:/tutorial/rl/twin
2004,answer,q1a5,1521574462484,
2004,answer,q2a5,1521574479944,
2004,jumping,/tutorial/rl/id_3,1521574484,url:/tutorial/rl/id_3
2004,final_answer,q1a5,1521574484,url:/tutorial/rl/id_3
2004,final_answer,q2a5,1521574484,url:/tutorial/rl/id_3
2004,answer,q1a1,1521574491242,
2004,answer,q2a5,1521574523202,
2004,jumping,/tutorial/rl/dup,1521574526,url:/tutorial/rl/dup
2004,final_answer,q1a1,1521574526,url:/tutorial/rl/dup
2004,final_answer,q2a5,1521574526,url:/tutorial/rl/dup
2004,answer,q1a2,1521574543120,
2004,answer,q2a5,1521574549813,
2004,jumping,/tutorial/rl/missing,1521574552,url:/tutorial/rl/missing
2004,final_answer,q1a2,1521574552,url:/tutorial/rl/missing
2004,final_answer,q2a5,1521574552,url:/tutorial/rl/missing
2004,answer,q1a2,1521574517620,
2004,answer,q2a2,1521574529402,
2004,answer,q2a3,1521574568199,
2004,jumping,/tutorial/rl/twin,1521574569,url:/tutorial/rl/twin
2004,final_answer,q1a2,1521574569,url:/tutorial/rl/twin
2004,final_answer,q2a3,1521574569,url:/tutorial/rl/twin
2004,answer,q1a5,1521574572348,
2004,answer,q2a2,1521574576883,
2004,jumping,/tutorial/rl/freq,1521574579,url:/tutorial/rl/freq
2004,final_answer,q1a5,1521574579,url:/tutorial/rl/freq
2004,final_answer,q2a2,1521574579,url:/tutorial/rl/freq
2004,answer,q1a1,1521574597136,
2004,answer,q2a3,1521574606928,
2004,jumping,/tutorial/rl/dup,1521574614,url:/tutorial/rl/dup
2004,final_answer,q1a1,1521574614,url:/tutorial/rl/dup
2004,final_answer,q2a3,1521574614,url:/tutorial/rl/dup
2004,answer,q1a5,1521574635406,
2004,answer,q2a2,1521574644452,
2004,answer,q3a2,1521574651143,
2004,answer,q4a5,1521574659553,
2004,jumping,/tutorial/privacy/practice,1521574663,url:/tutorial/privacy/practice
2004,final_answer,q1a5,1521574663,url:/tutorial/privacy/practice
2004,final_answer,q2a2,1521574663,url:/tutorial/privacy/practice
2004,final_answer,q3a2,1521574663,url:/tutorial/privacy/practice
2004,final_answer,q4a5,1521574663,url:/tutorial/privacy/practice
2004,answer,q2a5,1521574670518,
2004,answer,q1a3,1521574686268,
2004,jumping,/tutorial/rl/missing,1521574707,url:/tutorial/rl/missing
2004,final_answer,q1a3,1521574707,url:/tutorial/rl/missing
2004,final_answer,q2a5,1521574707,url:/tutorial/rl/missing
2004,answer,q1a5,1521574730587,
2004,answer,q2a2,1521574735760,
2004,jumping,/tutorial/rl/freq,1521574739,url:/tutorial/rl/freq
2004,final_answer,q1a5,1521574739,url:/tutorial/rl/freq
2004,final_answer,q2a2,1521574739,url:/tutorial/rl/freq
2004,answer,q1a2,1521574780168,
2004,answer,q2a1,1521574794058,
2004,answer,q3a3,1521574815732,
2004,answer,q4a4,1521574826473,
2004,answer,q1a4,1521574839603,
2004,jumping,/tutorial/privacy/practice,1521574843,url:/tutorial/privacy/practice
2004,final_answer,q1a4,1521574843,url:/tutorial/privacy/practice
2004,final_answer,q2a1,1521574843,url:/tutorial/privacy/practice
2004,final_answer,q3a3,1521574843,url:/tutorial/privacy/practice
2004,final_answer,q4a4,1521574843,url:/tutorial/privacy/practice
2004,open_cell,50055-1-2,1521574854,url:/tutorial/clickable/practice
2004,kapr,0.8383467023172907,1521574854,id:50055-1-2|new_mode:full|url:/tutorial/clickable/practice
2004,answer,p50055a5,1521574862531,
2004,open_cell,50056-1-3,1521574868,url:/tutorial/clickable/practice
2004,kapr,6.1669829222011385,1521574869,id:50056-1-3|new_mode:full|url:/tutorial/clickable/practice
2004,open_cell,50056-1-2,1521574877,url:/tutorial/clickable/practice
2004,kapr,7.269924098671726,1521574877,id:50056-1-2|new_mode:partial|url:/tutorial/clickable/practice
2004,answer,p50056a2,1521574880627,
2004,open_cell,50057-1-4,1521574893,url:/tutorial/clickable/practice
2004,kapr,40.83897376095062,1521574893,id:50057-1-4|new_mode:full|url:/tutorial/clickable/practice
2004,open_cell,50057-1-1,1521574898,url:/tutorial/clickable/practice
2004,kapr,58.95993846648783,1521574898,id:50057-1-1|new_mode:partial|url:/tutorial/clickable/practice
2004,answer,p50057a2,1521574901616,
2004,answer,p50058a5,1521574908326,
2004,open_cell,50058-1-3,1521574917,url:/tutorial/clickable/practice
2004,kapr,86.8478461765938,1521574917,id:50058-1-3|new_mode:partial|url:/tutorial/clickable/practice
2004,open_cell,50058-1-0,1521574920,url:/tutorial/clickable/practice
2004,kapr,99.07728340603103,1521574920,id:50058-1-0|new_mode:partial|url:/tutorial/clickable/practice
2004,open_cell,50058-1-2,1521574923,url:/tutorial/clickable/practice
2004,kapr,103.62273795148558,1521574923,id:50058-1-2|new_mode:full|url:/tutorial/clickable/practice
2004,open_cell,50058-1-1,1521574924,url:/tutorial/clickable/practice
2004,kapr,111.60433968308732,1521574924,id:50058-1-1|new_mode:full|url:/tutorial/clickable/practice
2004,open_cell,50058-1-4,1521574926,url:/tutorial/clickable/practice
2004,kapr,115.0404868692345,1521574927,id:50058-1-4|new_mode:full|url:/tutorial/clickable/practice
2004,jumping,/tutorial/clickable/practice,1521574930,url:/tutorial/clickable/practice
2004,final_answer,p50055a5,1521574930,url:/tutorial/clickable/practice
2004,final_answer,p50056a2,1521574930,url:/tutorial/clickable/practice
2004,final_answer,p50057a2,1521574930,url:/tutorial/clickable/practice
2004,final_answer,p50058a5,1521574930,url:/tutorial/clickable/practice
2004,main_section_start,1521574941,1521574941,url:/record_linkage
2004,open_cell,129-1-4,1521574948,url:/record_linkage
2004,kapr,0.0002149331216154529,1521574948,id:129-1-4|new_mode:full|url:/record_linkage
2004,open_cell,129-1-1,1521574952,url:/record_linkage
2004,kapr,0.13723544973544927,1521574952,id:129-1-1|new_mode:partial|url:/record_linkage
2004,answer,p129a2,1521574956189,
2004,open_cell,204-1-0,1521574969,url:/record_linkage
2004,kapr,1.0052910052910047,1521574969,id:204-1-0|new_mode:full|url:/record_linkage
2004,answer,p204a5,1521574972603,
2004,open_cell,26-1-1,1521574980,url:/record_linkage
2004,kapr,1.1712428026766257,1521574980,id:26-1-1|new_mode:partial|url:/record_linkage
2004,answer,p26a5,1521574988333,
2004,open_cell,269-1-5,1521575000,url:/record_linkage
2004,kapr,1.1715256732774408,1521575000,id:269-1-5|new_mode:full|url:/record_linkage
2004,answer,p269a2,1521575011921,
2004,answer,p368a5,1521575020104,
2004,open_cell,62-1-0,1521575025,url:/record_linkage
2004,kapr,1.2211288478806155,1521575026,id:62-1-0|new_mode:partial|url:/record_linkage
2004,answer,p62a2,1521575029804,
2004,next_page,/record_linkage,1521575031,url:/record_linkage
2004,final_answer,p129a2,1521575031,url:/record_linkage
2004,final_answer,p204a5,1521575031,url:/record_linkage
2004,final_answer,p26a5,1521575031,url:/record_linkage
2004,final_answer,p269a2,1521575031,url:/record_linkage
2004,final_answer,p368a5,1521575031,url:/record_linkage
2004,final_answer,p62a2,1521575031,url:/record_linkage
2004,open_cell,123-1-3,1521575055,url:/record_linkage
2004,kapr,1.5222692612398498,1521575055,id:123-1-3|new_mode:full|url:/record_linkage
2004,answer,p123a2,1521575060,url:/record_linkage
2004,open_cell,279-1-3,1521575072,url:/record_linkage
2004,kapr,2.3730081075029927,1521575072,id:279-1-3|new_mode:full|url:/record_linkage
2004,open_cell,279-1-0,1521575074,url:/record_linkage
2004,kapr,3.1317578439567137,1521575074,id:279-1-0|new_mode:full|url:/record_linkage
2004,answer,p279a3,1521575091,url:/record_linkage
2004,open_cell,290-1-2,1521575098,url:/record_linkage
2004,kapr,13.483841728087825,1521575098,id:290-1-2|new_mode:full|url:/record_linkage
2004,open_cell,290-1-3,1521575101,url:/record_linkage
2004,kapr,14.787486642843852,1521575102,id:290-1-3|new_mode:partial|url:/record_linkage
2004,answer,p290a2,1521575142,url:/record_linkage
2004,open_cell,316-1-3,1521575145,url:/record_linkage
2004,kapr,17.190161626163995,1521575145,id:316-1-3|new_mode:full|url:/record_linkage
2004,answer,p316a2,1521575149,url:/record_linkage
2004,open_cell,69-1-1,1521575157,url:/record_linkage
2004,kapr,26.759816508318874,1521575157,id:69-1-1|new_mode:partial|url:/record_linkage
2004,open_cell,69-1-0,1521575161,url:/record_linkage
2004,kapr,26.843991592493964,1521575161,id:69-1-0|new_mode:partial|url:/record_linkage
2004,answer,p69a2,1521575164,url:/record_linkage
2004,open_cell,23-1-2,1521575168,url:/record_linkage
2004,kapr,27.35544054144291,1521575168,id:23-1-2|new_mode:full|url:/record_linkage
2004,answer,p23a2,1521575172,url:/record_linkage
2004,answer,p290a5,1521575188,url:/record_linkage
2004,next_page,/record_linkage,1521575190,url:/record_linkage
2004,final_answer,p123a2,1521575190,url:/record_linkage
2004,final_answer,p279a3,1521575190,url:/record_linkage
2004,final_answer,p290a5,1521575190,url:/record_linkage
2004,final_answer,p316a2,1521575190,url:/record_linkage
2004,final_answer,p69a2,1521575190,url:/record_linkage
2004,final_answer,p23a2,1521575190,url:/record_linkage
2004,open_cell,50055-1-2,1521575036,url:/tutorial/clickable/practice
2004,kapr,0.8383467023172907,1521575036,id:50055-1-2|new_mode:full|url:/tutorial/clickable/practice
2004,answer,p50055a4,1521575054038,
2004,open_cell,50056-1-2,1521575061,url:/tutorial/clickable/practice
2004,kapr,1.8899163200633795,1521575061,id:50056-1-2|new_mode:partial|url:/tutorial/clickable/practice
2004,open_cell,50056-1-4,1521575069,url:/tutorial/clickable/practice
2004,kapr,2.576202288401158,1521575069,id:50056-1-4|new_mode:full|url:/tutorial/clickable/practice
2004,open_cell,50056-1-3,1521575073,url:/tutorial/clickable/practice
2004,kapr,10.60171356818189,1521575074,id:50056-1-3|new_mode:full|url:/tutorial/clickable/practice
2004,answer,p50056a1,1521575080740,
2004,open_cell,50057-1-1,1521575086,url:/tutorial/clickable/practice
2004,kapr,13.10171356818189,1521575086,id:50057-1-1|new_mode:partial|url:/tutorial/clickable/practice
2004,open_cell,50057-1-4,1521575097,url:/tutorial/clickable/practice
2004,kapr,14.31717506142116,1521575098,id:50057-1-4|new_mode:full|url:/tutorial/clickable/practice
2004,answer,p50057a1,1521575102962,
2004,open_cell,50058-1-0,1521575107,url:/tutorial/clickable/practice
2004,kapr,16.302638157995368,1521575107,id:50058-1-0|new_mode:partial|url:/tutorial/clickable/practice
2004,answer,p50058a4,1521575119862,
2004,open_cell,50055-1-1,1521575148,url:/tutorial/clickable/practice
2004,kapr,26.423116171618545,1521575148,id:50055-1-1|new_mode:full|url:/tutorial/clickable/practice
2004,open_cell,50055-1-1,1521575150,url:/tutorial/clickable/practice
2004,answer,p50055a5,1521575170509,
2004,open_cell,50057-1-5,1521575178,url:/tutorial/clickable/practice
2004,kapr,28.188773874776242,1521575178,id:50057-1-5|new_mode:full|url:/tutorial/clickable/practice
2004,answer,p50058a5,1521575191679,
2004,jumping,/tutorial/clickable/practice,1521575193,url:/tutorial/clickable/practice
2004,final_answer,p50055a5,1521575193,url:/tutorial/clickable/practice
2004,final_answer,p50056a1,1521575193,url:/tutorial/clickable/practice
2004,final_answer,p50057a1,1521575193,url:/tutorial/clickable/practice
2004,final_answer,p50058a5,1521575193,url:/tutorial/clickable/practice
2004,open_cell,218-1-3,1521575210,url:/record_linkage
2004,kapr,28.22845641445878,1521575210,id:218-1-3|new_mode:partial|url:/record_linkage
2004,answer,p218a5,1521575217,url:/record_linkage
2004,open_cell,140-1-2,1521575222,url:/record_linkage
2004,kapr,28.810893690444452,1521575222,id:140-1-2|new_mode:full|url:/record_linkage
2004,open_cell,140-1-0,1521575227,url:/record_linkage
2004,kapr,29.706951038114692,1521575227,id:140-1-0|new_mode:full|url:/record_linkage
2004,open_cell,140-1-3,1521575233,url:/record_linkage
2004,kapr,30.4237969162509,1521575233,id:140-1-3|new_mode:full|url:/record_linkage
2004,answer,p140a2,1521575238,url:/record_linkage
2004,open_cell,245-1-3,1521575245,url:/record_linkage
2004,kapr,31.24358904039085,1521575245,id:245-1-3|new_mode:full|url:/record_linkage
2004,answer,p245a2,1521575248,url:/record_linkage
2004,open_cell,245-1-2,1521575249,url:/record_linkage
2004,kapr,31.984695759758434,1521575249,id:245-1-2|new_mode:full|url:/record_linkage
2004,open_cell,245-1-1,1521575250,url:/record_linkage
2004,kapr,32.957879402024204,1521575250,id:245-1-1|new_mode:full|url:/record_linkage
2004,answer,p336a5,1521575255,url:/record_linkage
2004,open_cell,86-1-1,1521575259,url:/record_linkage
2004,kapr,33.60180209455801,1521575260,id:86-1-1|new_mode:partial|url:/record_linkage
2004,open_cell,86-1-0,1521575261,url:/record_linkage
2004,kapr,33.787813999319916,1521575261,id:86-1-0|new_mode:partial|url:/record_linkage
2004,answer,p86a5,1521575264,url:/record_linkage
2004,open_cell,359-1-3,1521575266,url:/record_linkage
2004,kapr,33.871319255238966,1521575266,id:359-1-3|new_mode:partial|url:/record_linkage
2004,open_cell,359-1-1,1521575269,url:/record_linkage
2004,kapr,34.45585604667231,1521575269,id:359-1-1|new_mode:full|url:/record_linkage
2004,answer,p359a5,1521575283,url:/record_linkage
2004,next_page,/record_linkage,1521575284,url:/record_linkage
2004,final_answer,p218a5,1521575284,url:/record_linkage
2004,final_answer,p140a2,1521575284,url:/record_linkage
2004,final_answer,p245a2,1521575284,url:/record_linkage
2004,final_answer,p336a5,1521575284,url:/record_linkage
2004,final_answer,p86a5,1521575284,url:/record_linkage
2004,final_answer,p359a5,1521575284,url:/record_linkage
2004,main_section_start,1521575198,1521575198,url:/record_linkage
2004,answer,p123a5,1521575215467,
2004,answer,p123a2,1521575217552,
2004,answer,p123a1,1521575219677,
2004,answer,p279a5,1521575240726,
2004,open_cell,290-1-2,1521575246,url:/record_linkage
2004,kapr,32.36682391966437,1521575246,id:290-1-2|new_mode:full|url:/record_linkage
2004,open_cell,290-1-3,1521575251,url:/record_linkage
2004,kapr,33.428190983446896,1521575251,id:290-1-3|new_mode:partial|url:/record_linkage
2004,answer,p290a3,1521575267806,
2004,answer,p290a4,1521575272324,
2004,open_cell,316-1-3,1521575278,url:/record_linkage
2004,kapr,35.34337951484093,1521575278,id:316-1-3|new_mode:full|url:/record_linkage
2004,answer,p316a2,1521575286449,
2004,open_cell,69-1-1,1521575292,url:/record_linkage
2004,kapr,36.35348052494194,1521575292,id:69-1-1|new_mode:partial|url:/record_linkage
2004,open_cell,69-1-1,1521575294,url:/record_linkage
2004,kapr,36.85853102999245,1521575295,id:69-1-1|new_mode:full|url:/record_linkage
2004,answer,p69a2,1521575307662,
2004,open_cell,23-1-4,1521575316,url:/record_linkage
2004,kapr,38.29387346508209,1521575316,id:23-1-4|new_mode:full|url:/record_linkage
2004,answer,p23a5,1521575320606,
2004,next_page,/record_linkage,1521575322,url:/record_linkage
2004,final_answer,p123a1,1521575322,url:/record_linkage
2004,final_answer,p279a5,1521575322,url:/record_linkage
2004,final_answer,p290a4,1521575322,url:/record_linkage
2004,final_answer,p316a2,1521575322,url:/record_linkage
2004,final_answer,p69a2,1521575322,url:/record_linkage
2004,final_answer,p23a5,1521575322,url:/record_linkage
2004,open_cell,188-1-3,1521575292,url:/record_linkage
2004,kapr,36.01678018824161,1521575293,id:188-1-3|new_mode:full|url:/record_linkage
2004,open_cell,188-1-5,1521575297,url:/record_linkage
2004,kapr,36.43765560911703,1521575297,id:188-1-5|new_mode:full|url:/record_linkage
2004,answer,p188a2,1521575300,url:/record_linkage
2004,open_cell,51-1-3,1521575303,url:/record_linkage
2004,kapr,36.94813676475947,1521575303,id:51-1-3|new_mode:partial|url:/record_linkage
2004,answer,p51a5,1521575305,url:/record_linkage
2004,open_cell,138-1-1,1521575308,url:/record_linkage
2004,kapr,37.45109836606667,1521575309,id:138-1-1|new_mode:full|url:/record_linkage
2004,open_cell,138-1-0,1521575314,url:/record_linkage
2004,kapr,38.29362287587059,1521575314,id:138-1-0|new_mode:full|url:/record_linkage
2004,answer,p138a5,1521575319,url:/record_linkage
2004,open_cell,175-1-3,1521575323,url:/record_linkage
2004,kapr,39.01071934321829,1521575323,id:175-1-3|new_mode:full|url:/record_linkage
2004,open_cell,175-1-5,1521575324,url:/record_linkage
2004,kapr,39.10032507798532,1521575325,id:175-1-5|new_mode:full|url:/record_linkage
2004,answer,p175a2,1521575326,url:/record_linkage
2004,open_cell,109-1-2,1521575329,url:/record_linkage
2004,kapr,39.16159958778923,1521575329,id:109-1-2|new_mode:partial|url:/record_linkage
2004,open_cell,109-1-0,1521575332,url:/record_linkage
2004,kapr,39.3533295055628,1521575333,id:109-1-0|new_mode:partial|url:/record_linkage
2004,open_cell,109-1-3,1521575335,url:/record_linkage
2004,kapr,39.524634586735054,1521575335,id:109-1-3|new_mode:partial|url:/record_linkage
2004,answer,p109a5,1521575339,url:/record_linkage
2004,open_cell,94-1-0,1521575344,url:/record_linkage
2004,kapr,39.57914797458177,1521575344,id:94-1-0|new_mode:partial|url:/record_linkage
2004,open_cell,94-1-2,1521575346,url:/record_linkage
2004,kapr,40.258160320260785,1521575346,id:94-1-2|new_mode:full|url:/record_linkage
2004,answer,p94a5,1521575350,url:/record_linkage
2004,next_page,/record_linkage,1521575351,url:/record_linkage
2004,final_answer,p188a2,1521575351,url:/record_linkage
2004,final_answer,p51a5,1521575351,url:/record_linkage
2004,final_answer,p138a5,1521575351,url:/record_linkage
2004,final_answer,p175a2,1521575351,url:/record_linkage
2004,final_answer,p109a5,1521575351,url:/record_linkage
2004,final_answer,p94a5,1521575351,url:/record_linkage
2004,open_cell,240-1-0,1521575357,url:/record_linkage
2004,kapr,41.15421766793103,1521575357,id:240-1-0|new_mode:full|url:/record_linkage
2004,open_cell,240-1-2,1521575362,url:/record_linkage
2004,kapr,41.512640606999135,1521575362,id:240-1-2|new_mode:full|url:/record_linkage
2004,open_cell,240-1-3,1521575364,url:/record_linkage
2004,kapr,41.871063546067234,1521575364,id:240-1-3|new_mode:partial|url:/record_linkage
2004,answer,p240a5,1521575367,url:/record_linkage
2004,open_cell,260-1-1,1521575370,url:/record_linkage
2004,kapr,41.892764934956126,1521575370,id:260-1-1|new_mode:partial|url:/record_linkage
2004,answer,p260a2,1521575380,url:/record_linkage
2004,open_cell,77-1-2,1521575384,url:/record_linkage
2004,kapr,42.428365190383964,1521575384,id:77-1-2|new_mode:full|url:/record_linkage
2004,open_cell,77-1-0,1521575386,url:/record_linkage
2004,kapr,42.6646359438961,1521575387,id:77-1-0|new_mode:partial|url:/record_linkage
2004,answer,p77a5,1521575390,url:/record_linkage
2004,open_cell,340-1-3,1521575392,url:/record_linkage
2004,kapr,43.525814151088795,1521575392,id:340-1-3|new_mode:full|url:/record_linkage
2004,open_cell,340-1-2,1521575394,url:/record_linkage
2004,kapr,43.641554891829536,1521575394,id:340-1-2|new_mode:partial|url:/record_linkage
2004,answer,p340a2,1521575400,url:/record_linkage
2004,answer,p4a5,1521575403,url:/record_linkage
2004,open_cell,265-1-1,1521575405,url:/record_linkage
2004,kapr,44.20733774166257,1521575406,id:265-1-1|new_mode:full|url:/record_linkage
2004,answer,p265a5,1521575408,url:/record_linkage
2004,jumping,/record_linkage,1521575409,url:/record_linkage
2004,final_answer,p240a5,1521575409,url:/record_linkage
2004,final_answer,p260a2,1521575409,url:/record_linkage
2004,final_answer,p77a5,1521575409,url:/record_linkage
2004,final_answer,p340a2,1521575409,url:/record_linkage
2004,final_answer,p4a5,1521575409,url:/record_linkage
2004,final_answer,p265a5,1521575409,url:/record_linkage
2004,session_end,1521575409,1521575409,source:server
2004,performance1,30 out of 36,1521575409,source:server
2004,performance2,0 out of 271,1521575409,source:server
2004,final_KAPR_section1,0.45017355912791851,1521575409,source:server|total:0.0
2004,answer,p39a5,1521575370,url:/record_linkage
2004,open_cell,151-1-2,1521575376,url:/record_linkage
2004,kapr,42.101098268289455,1521575376,id:151-1-2|new_mode:partial|url:/record_linkage
2004,open_cell,151-1-4,1521575382,url:/record_linkage
2004,kapr,42.734080388340544,1521575383,id:151-1-4|new_mode:full|url:/record_linkage
2004,answer,p151a2,1521575393,url:/record_linkage
2004,open_cell,211-1-2,1521575398,url:/record_linkage
2004,kapr,43.660845015286334,1521575398,id:211-1-2|new_mode:partial|url:/record_linkage
2004,open_cell,211-1-4,1521575401,url:/record_linkage
2004,kapr,43.6732875624511,1521575401,id:211-1-4|new_mode:full|url:/record_linkage
2004,open_cell,211-1-3,1521575403,url:/record_linkage
2004,kapr,45.01735591279185,1521575403,id:211-1-3|new_mode:full|url:/record_linkage
2004,answer,p211a1,1521575406,url:/record_linkage
2004,answer,p163a4,1521575428,url:/record_linkage
2004,answer,p163a3,1521575432,url:/record_linkage
2004,answer,p163a2,1521575448,url:/record_linkage
2004,answer,p311a1,1521575459,url:/record_linkage
2004,open_cell,32-1-1,1521575467,url:/record_linkage
2004,kapr,45.212461732897665,1521575467,id:32-1-1|new_mode:partial|url:/record_linkage
2004,open_cell,32-1-1,1521575470,url:/record_linkage
2004,kapr,45.60377566587827,1521575470,id:32-1-1|new_mode:full|url:/record_linkage
2004,open_cell,32-1-4,1521575488,url:/record_linkage
2004,kapr,45.68203845247439,1521575488,id:32-1-4|new_mode:full|url:/record_linkage
2004,answer,p32a2,1521575491,url:/record_linkage
2004,next_page,/record_linkage,1521575492,url:/record_linkage
2004,final_answer,p39a5,1521575492,url:/record_linkage
2004,final_answer,p151a2,1521575492,url:/record_linkage
2004,final_answer,p211a1,1521575492,url:/record_linkage
2004,final_answer,p163a2,1521575492,url:/record_linkage
2004,final_answer,p311a1,1521575492,url:/record_linkage
2004,final_answer,p32a2,1521575492,url:/record_linkage
2004,session_end,1521575513,1521575513,source:server
2004,performance1,35 out of 36,1521575513,source:server
2004,performance2,0 out of 271,1521575513,source:server
2004,final_KAPR_section1,0.45682038452474391,1521575513,source:server|total:0.0
4005,session_start,1521573641,1521573641,source:server
4005,answer,q1a4,1521574297291,
4005,answer,q2a2,1521574309761,
4005,jumping,/tutorial/rl/id_1,1521574321,url:/tutorial/rl/id_1
4005,final_answer,q1a4,1521574321,url:/tutorial/rl/id_1
4005,final_answer,q2a2,1521574321,url:/tutorial/rl/id_1
4005,answer,q1a5,1521574356454,
4005,answer,q2a5,1521574362675,
4005,jumping,/tutorial/rl/id_3,1521574380,url:/tutorial/rl/id_3
4005,final_answer,q1a5,1521574380,url:/tutorial/rl/id_3
4005,final_answer,q2a5,1521574380,url:/tutorial/rl/id_3
4005,answer,q1a1,1521574391007,
4005,answer,q2a5,1521574409206,
4005,jumping,/tutorial/rl/twin,1521574415,url:/tutorial/rl/twin
4005,final_answer,q1a1,1521574415,url:/tutorial/rl/twin
