uid,type,value,timestamp,extra
23,open_cell,139-1-0,1521488766,url:/record_linkage
23,kapr,5.0691244239631335,1521488766,id:139-1-0|new_mode:full|url:/record_linkage
23,open_cell,139-1-1,1521488767,url:/record_linkage
23,kapr,8.617511520737326,1521488768,id:139-1-1|new_mode:full|url:/record_linkage
23,open_cell,139-1-2,1521488769,url:/record_linkage
23,kapr,11.866359447004609,1521488769,id:139-1-2|new_mode:full|url:/record_linkage
23,open_cell,139-1-3,1521488770,url:/record_linkage
23,kapr,15.921658986175114,1521488770,id:139-1-3|new_mode:full|url:/record_linkage
23,open_cell,139-1-3,1521488773,url:/record_linkage
23,open_cell,139-1-4,1521488773,url:/record_linkage
23,kapr,16.428571428571427,1521488773,id:139-1-4|new_mode:full|url:/record_linkage
23,open_cell,139-1-5,1521488774,url:/record_linkage
23,kapr,16.666666666666664,1521488774,id:139-1-5|new_mode:full|url:/record_linkage
23,open_cell,224-1-0,1521488777,url:/record_linkage
23,kapr,22.413793103448278,1521488777,id:224-1-0|new_mode:full|url:/record_linkage
23,open_cell,224-1-1,1521488777,url:/record_linkage
23,kapr,24.712643678160916,1521488777,id:224-1-1|new_mode:full|url:/record_linkage
23,open_cell,224-1-2,1521488778,url:/record_linkage
23,kapr,27.586206896551722,1521488778,id:224-1-2|new_mode:full|url:/record_linkage
23,open_cell,224-1-3,1521488779,url:/record_linkage
23,kapr,28.735632183908045,1521488779,id:224-1-3|new_mode:partial|url:/record_linkage
23,open_cell,224-1-3,1521488779,url:/record_linkage
23,kapr,32.183908045977006,1521488779,id:224-1-3|new_mode:full|url:/record_linkage
23,open_cell,224-1-4,1521488780,url:/record_linkage
23,kapr,32.758620689655174,1521488780,id:224-1-4|new_mode:full|url:/record_linkage
23,open_cell,224-1-5,1521488782,url:/record_linkage
23,kapr,33.33333333333333,1521488782,id:224-1-5|new_mode:full|url:/record_linkage
23,open_cell,168-1-0,1521488783,url:/record_linkage
